"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5082930";"";"None";"426.52";"1";"5.02";"20";"Cc1c(-c2ccccc2)cccc1-c1nnc(Nc2cccc(CN3CC[C@@H](O)C3)c2)o1";"IC50";"'='";"46400.0";"nM";"4.33";"";"";"UO_0000065";"10.16";"0.18";"-0.69";"5.82";"0";"CHEMBL5048960";"Inhibition of PD-1/PD-L1 (unknown origin) interaction pre-incubated for 15 mins and measured after 90 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5046280";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 1.75 hr";"DEGRADER";"";"46.4"
"CHEMBL5089213";"";"None";"612.44";"2";"6.03";"L15";"O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(F)c3)c2Cl)cc1OCc1ccc2nonc2c1";"IC50";"'='";"6.5";"nM";"8.19";"";"";"UO_0000065";"13.37";"0.27";"2.16";"6.45";"0";"CHEMBL5032958";"Inhibition of human PD-1/PD-L1 interaction assessed as blockade activity incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5032502";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.25 hr";"INHIBITOR";"";"6.5"
"CHEMBL5090380";"";"None";"610.45";"2";"5.60";"L16";"O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(O)c3)c2Cl)cc1OCc1ccc2nonc2c1";"IC50";"'='";"58.7";"nM";"7.23";"";"";"UO_0000065";"11.85";"0.24";"1.63";"4.91";"0";"CHEMBL5032958";"Inhibition of human PD-1/PD-L1 interaction assessed as blockade activity incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5032502";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.25 hr";"INHIBITOR";"";"58.7"
"CHEMBL5084021";"";"None";"654.50";"2";"5.26";"L18";"O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(OCCO)c3)c2Cl)cc1OCc1ccc2nonc2c1";"IC50";"'='";"101.4";"nM";"6.99";"";"";"UO_0000065";"10.69";"0.21";"1.73";"4.47";"0";"CHEMBL5032958";"Inhibition of human PD-1/PD-L1 interaction assessed as blockade activity incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5032502";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.25 hr";"INHIBITOR";"";"101.4"
"CHEMBL5075064";"";"None";"673.35";"2";"6.65";"L22";"O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(Cl)c3)c2Br)cc1OCc1ccc2nonc2c1";"IC50";"'='";"24.3";"nM";"7.61";"";"";"UO_0000065";"11.31";"0.25";"0.96";"6.00";"0";"CHEMBL5032958";"Inhibition of human PD-1/PD-L1 interaction assessed as blockade activity incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5032502";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.25 hr";"INHIBITOR";"";"24.3"
"CHEMBL5079158";"";"None";"639.97";"2";"6.72";"L40";"Cl.O=C1CC[C@@H](CNCc2cc(Cl)c(OCc3cccc(-c4ccccc4)c3Cl)cc2OCc2ccc3nonc3c2)N1";"IC50";"'='";"21.6";"nM";"7.67";"";"";"UO_0000065";"12.70";"0.25";"0.95";"7.78";"0";"CHEMBL5032958";"Inhibition of human PD-1/PD-L1 interaction assessed as blockade activity incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5032502";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.25 hr";"INHIBITOR";"";"21.6"
"CHEMBL4089730";"";"None";"419.53";"0";"3.87";"BMS-202";"COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"18.46";"0.34";"3.87";"10.69";"0";"CHEMBL5264187";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 24 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5260837";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"TIME = 24.0 hr";"INHIBITOR";"";"18.0"
"CHEMBL4779133";"";"None";"1036.54";"None";"None";"P21";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)CCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'>'";"200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4769862";"Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4765316";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"200.0"
"CHEMBL4787883";"";"None";"723.31";"2";"8.34";"P17";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)OC(C)(C)C)cc2Cl)cccc1-c1ccccc1";"IC50";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4706041";"Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4699660";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 2.0 hr";"";"";"100.0"
"CHEMBL4741144";"";"None";"781.35";"2";"8.11";"P10";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)OC(C)(C)C)cc2Cl)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4706041";"Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4699660";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 2.0 hr";"";"";"100.0"
"CHEMBL4742211";"";"None";"754.15";"2";"6.55";"P11";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCN)cc2Cl)cccc1-c1ccc2c(c1)OCCO2.Cl.Cl";"IC50";"'='";"17.3";"nM";"7.76";"";"";"UO_0000065";"11.39";"0.22";"1.21";"6.52";"0";"CHEMBL4706041";"Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4699660";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 2.0 hr";"INHIBITOR";"";"17.3"
"CHEMBL4755439";"";"None";"751.37";"2";"9.12";"P4";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCNC(=O)OC(C)(C)C)cc2Cl)cccc1-c1ccccc1";"IC50";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4706041";"Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4699660";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 2.0 hr";"";"";"100.0"
"CHEMBL4862938";"";"None";"651.11";"2";"6.50";"29";"Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2cccc(C#N)c2)c(CNC(C)(CO)CO)cc1Cl";"IC50";"'='";"5.93";"nM";"8.23";"";"";"UO_0000065";"12.64";"0.24";"1.73";"7.27";"0";"CHEMBL4841996";"Inhibition of PD-1/PD-L1 interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4840360";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"5.93"
"CHEMBL4875932";"";"None";"494.02";"1";"5.70";"CH2";"OC1CCN(Cc2ccc3snc(Nc4cccc(-c5ccc6c(c5)OCCO6)c4Cl)c3c2)C1";"IC50";"'='";"250.7";"nM";"6.60";"";"";"UO_0000065";"13.36";"0.27";"0.90";"9.87";"0";"CHEMBL4817959";"Inhibition of Tag2-PD-1/Tag1-PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4814029";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.25 hr";"INHIBITOR";"";"250.7"
"CHEMBL4861627";"";"None";"436.56";"0";"3.70";"A11";"O=C(c1ncc(CNCCO)s1)N1CCc2c(-c3ccc4scnc4c3)cccc21";"IC50";"'='";"467.3";"nM";"6.33";"";"";"UO_0000065";"14.50";"0.29";"2.63";"8.08";"0";"CHEMBL4809423";"Inhibition of PD1/PD-L1 (unknown origin) protein-protein interaction measured after 135 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4808185";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.25 hr";"INHIBITOR";"";"467.3"
"CHEMBL4648505";"";"None";"540.11";"2";"7.00";"NP20";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNCCN(C)C)cc2Cl)cccc1-c1ccccc1";"IC50";"'>='";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4621696";"Inhibition of human PD1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4619786";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"10.0"
"CHEMBL4758644";"";"None";"568.76";"2";"5.91";"21";"Cc1cc(CNCCO)ccc1OCc1cccc(-c2cccc(COc3ccc(CNCCO)cc3C)c2C)c1C";"IC50";"'<='";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4724763";"Inhibition of PD-1/PDL1 (unknown origin) by ELISA";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4715910";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"INHIBITOR";"";"10.0"
"CHEMBL4763142";"";"None";"443.55";"1";"5.06";"25";"Cc1cc(C(=O)Nc2cccc(-c3ccccc3)c2C)ncc1CN1CCCC[C@H]1C(=O)O";"IC50";"'<='";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4724763";"Inhibition of PD-1/PDL1 (unknown origin) by ELISA";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4715910";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"INHIBITOR";"";"10.0"
"CHEMBL4775994";"";"None";"820.78";"2";"6.77";"P3";"Cc1c(COc2ccc(CN3CCCCC3C(=O)NCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Br)cccc1-c1ccccc1";"IC50";"'='";"197.4";"nM";"6.71";"";"";"UO_0000065";"8.17";"0.16";"-0.07";"4.89";"0";"CHEMBL4769862";"Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4765316";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"197.4"
"CHEMBL4776469";"";"None";"1020.58";"None";"None";"P5";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1";"IC50";"'='";"120.8";"nM";"6.92";"";"";"UO_0000065";"6.78";"None";"None";"None";"0";"CHEMBL4769862";"Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4765316";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"120.8"
"CHEMBL43452";"POMALIDOMIDE";"4.0";"273.25";"0";"-0.33";"Pomalidomide";"Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O";"IC50";"'>'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4769862";"Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4765316";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"10.0"
"CHEMBL4866214";"";"None";"418.49";"0";"3.77";"A6";"Cc1c(C(=O)Nc2ccc(CNCCO)cc2)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828906";"Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2 hrs in dark by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4828707";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 2.25 hr";"";"";"1000.0"
"CHEMBL4876082";"";"None";"467.57";"1";"5.32";"A8";"Cc1c(Nc2cc(-c3ccc(CNCCO)cc3)ccn2)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828906";"Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2 hrs in dark by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4828707";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 2.25 hr";"";"";"1000.0"
"CHEMBL4851254";"";"None";"466.56";"0";"3.42";"B6";"Cc1c(-c2ccc3c(c2)OCCO3)cccc1N1CCN(c2ncc(CNCCO)s2)C1=O";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828906";"Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2 hrs in dark by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4828707";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 2.25 hr";"";"";"1000.0"
"CHEMBL4862357";"";"None";"415.53";"0";"4.84";"B16";"Cc1c(-c2ccc3c(c2)CCCN(CCO)C3)cccc1-c1ccc2c(c1)OCCO2";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4828906";"Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2 hrs in dark by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4828707";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 2.25 hr";"";"";""
"CHEMBL4866385";"";"None";"620.83";"2";"7.33";"C9";"COc1cc(-c2cccc(-c3cccc(-c4ccc(CNC5CCCC5O)c(OC)c4)c3C)c2C)ccc1CNC1CCCC1O";"IC50";"'='";"36.4";"nM";"7.44";"";"";"UO_0000065";"11.98";"0.22";"0.11";"8.96";"0";"CHEMBL4828906";"Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2 hrs in dark by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4828707";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 2.25 hr";"INHIBITOR";"";"36.4"
"CHEMBL4447172";"";"None";"547.60";"1";"1.93";"A31";"CS(=O)(=O)NCCNCc1cc(C(=O)Nc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)c2nncn2c1";"IC50";"'='";"983.4";"nM";"6.01";"";"";"UO_0000065";"10.97";"0.21";"4.08";"3.76";"0";"CHEMBL4394423";"Inhibition of human PD1/PDL1 protein-protein interaction after 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4393667";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"983.4"
"CHEMBL5424023";"";"None";"485.58";"1";"5.08";"S3-4";"Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CNCCNC(=O)OC(C)(C)C)cc2C1=O";"IC50";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"11.57";"0.21";"0.54";"6.41";"0";"CHEMBL5317690";"Inhibition of europium-labeled PD-1/biotinylated PD-L1 interaction (unknown origin) preincubated for 15 mins with PD-L1 followed by PD-1 addition and measured after 90 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5316293";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"2400.0"
"CHEMBL5404934";"";"None";"412.49";"0";"4.29";"S3-9";"Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CN3CCOCC3)cc2C1=O";"IC50";"'='";"2519.0";"nM";"5.60";"";"";"UO_0000065";"13.57";"0.25";"1.31";"11.23";"0";"CHEMBL5317690";"Inhibition of europium-labeled PD-1/biotinylated PD-L1 interaction (unknown origin) preincubated for 15 mins with PD-L1 followed by PD-1 addition and measured after 90 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5316293";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"2519.0"
"CHEMBL4868486";"";"None";"595.70";"1";"4.98";"I-8";"Cc1ccccc1-c1cccc(COc2ccc(CNC(CO)(CO)CO)c(OCc3nnc(-c4ccccc4)o3)c2)c1C";"IC50";"'='";"150.1";"nM";"6.82";"";"";"UO_0000065";"11.45";"0.21";"1.84";"5.24";"0";"CHEMBL4811127";"Inhibition of PD1/PD-L1 (unknown origin) protein-protein interaction measured after 135 mins by TR-FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4808253";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 2.25 hr";"INHIBITOR";"";"0.1501"
"CHEMBL5435574";"";"None";"875.54";"2";"8.10";"SWS2";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCN(C(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)CC3)cc2Cl)cccc1-c1ccccc1";"IC50";"'='";"3.4";"nM";"8.47";"";"";"UO_0000065";"9.67";"0.19";"0.37";"6.66";"0";"CHEMBL5351959";"Inhibition of GST-tagged PD-1 (unknown origin)/His-tagged PD-L1 (unknown origin) interaction by HTRF binding assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5346977";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"3.4"
"CHEMBL5409846";"";"None";"493.99";"1";"5.75";"4a";"COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCC(C(=O)O)C1";"IC50";"'<'";"0.5";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5331037";"Inhibition of human PD-1/PDL1 interaction incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5329225";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"0.5"
"CHEMBL4782603";"";"None";"992.53";"3";"7.14";"P6";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCNC(=O)CCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1";"IC50";"'>'";"200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4769862";"Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4765316";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"200.0"
"CHEMBL5403695";"";"None";"591.67";"2";"2.15";"B21";"COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H](OC)[C@H]2O)nn1";"IC50";"'='";"305.3";"nM";"6.51";"";"";"UO_0000065";"11.01";"0.21";"4.37";"4.25";"0";"CHEMBL5343296";"Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5338801";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 0.25 hr";"INHIBITOR";"";"305.3"
